greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast,Temperature,Dew Point,Humidity,Wind Speed,Pressure
3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8283233477342271,3,3,0,51.614639196284905,27.77777777777778,21.11111111111111,66,2,29.85
4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,85.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,4.656438270009697,7,8,1,64.5821361690097,32.22222222222222,18.88888888888889,46,8,29.91
2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,79.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,2.243503123996724,8,7,4,69.02727555581849,27.22222222222222,21.11111111111111,70,9,29.88
3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,4.311316225966489,6,4,1,54.26541252195509,30.0,17.77777777777778,48,6,29.85
2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,78.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.537797568519468,10,4,2,68.78685804293653,33.888888888888886,17.77777777777778,38,7,29.88
4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,81.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,4.80578201403075,12,7,0,56.540973023246096,32.22222222222222,20.0,49,9,29.7
2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,4.151392006493408,10,6,1,80.17144692205702,27.77777777777778,21.11111111111111,66,10,29.91
3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,2.2424088599732794,8,7,5,55.73364061590108,30.0,17.77777777777778,48,6,29.85
3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.232651959514643,7,5,1,59.85183336618598,33.888888888888886,18.88888888888889,41,6,29.79
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.198610290901764,8,8,1,64.68450974294808,26.11111111111111,17.77777777777778,61,6,29.85
4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,90.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.599931392339044,8,7,2,57.50146634424007,31.11111111111111,18.88888888888889,49,10,29.73
4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,86.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,4.656438270009697,3,3,0,69.33686636657707,32.22222222222222,18.88888888888889,46,8,29.91
3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,79.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,2.1319780909505783,13,10,0,62.513572243342274,33.888888888888886,18.88888888888889,41,6,29.79
2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,70.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,2.964489408884908,3,3,5,46.39288780280632,27.22222222222222,17.77777777777778,58,3,29.85
4.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,79.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,2.243503123996724,6,5,1,72.6468159475676,27.22222222222222,21.11111111111111,70,9,29.88
1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,52.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,3.973020338055584,11,6,3,82.54024731740924,30.0,17.22222222222222,45,10,29.73
2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,2.4014782464947237,11,7,0,69.6147126354348,31.11111111111111,17.77777777777778,46,7,29.85
3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,99.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8132697916396303,10,8,2,76.45411363994427,30.0,21.11111111111111,58,8,29.76
2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3680460040654734,8,6,1,75.42572667095128,28.88888888888889,18.88888888888889,55,6,29.85
2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,59.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8359250839108663,5,7,0,63.80364183440649,35.0,16.11111111111111,32,3,29.76
5.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,62.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2325097531474354,12,9,0,58.43889291975702,32.22222222222222,17.77777777777778,43,9,29.79
2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,3.2729710606433158,10,8,1,83.53246659831727,32.22222222222222,21.11111111111111,52,12,29.73
2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,4.168401565096117,7,6,0,53.931706277272475,33.888888888888886,18.88888888888889,41,6,29.79
3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.240012951068897,10,7,1,58.75594755213432,35.0,18.88888888888889,39,6,29.76
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,82.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,2.396681937392536,10,8,0,63.95959478364064,32.22222222222222,20.0,49,9,29.7
2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,63.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8359250839108663,5,4,3,56.98943764231923,35.0,16.11111111111111,32,3,29.76
2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,78.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,2.537797568519468,5,3,3,73.11475717717286,33.888888888888886,17.77777777777778,38,7,29.88
3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,97.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,5.218414939998898,8,5,3,61.9120949273811,27.77777777777778,21.11111111111111,66,8,29.85
2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,50.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,3.973020338055584,11,8,0,86.80862764903436,30.0,17.22222222222222,45,10,29.73
1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,71.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,3.4089937910125205,6,12,2,74.93355837577789,27.77777777777778,21.11111111111111,66,3,29.88
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,3.400195833711558,8,6,3,53.65910801105821,27.77777777777778,21.11111111111111,66,2,29.85
1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,99.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.711184626438512,8,6,1,67.9149908660697,27.77777777777778,21.11111111111111,66,10,29.91
4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,4.168401565096117,6,4,0,55.146117669637434,33.888888888888886,18.88888888888889,41,6,29.79
2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,91.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,1.7942608634518116,7,4,2,72.16431878772698,27.22222222222222,22.22222222222222,74,2,29.85
2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,64.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.609031432235393,6,3,1,53.15973007494937,32.77777777777778,17.22222222222222,38,6,29.82
2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8283233477342271,5,4,1,51.53811084277892,27.77777777777778,21.11111111111111,66,2,29.85
1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,50.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,3.973020338055584,9,3,0,67.69604533540323,30.0,17.22222222222222,45,10,29.73
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,74.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,3.2729710606433158,7,4,2,85.03801921683805,31.11111111111111,21.11111111111111,55,9,29.73
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,2.2254656657939043,8,9,4,68.54433214689776,27.77777777777778,21.11111111111111,66,3,29.85
4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,64.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.609031432235393,2,2,0,61.230514255671466,32.77777777777778,17.22222222222222,38,6,29.82
5.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.225498068981291,4,3,1,67.21818102902023,30.0,17.77777777777778,48,6,29.85
1.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3680460040654734,8,9,0,63.74586079886043,28.88888888888889,18.88888888888889,55,6,29.85
2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,99.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3962253816710355,9,5,0,84.0480996472712,27.77777777777778,21.11111111111111,66,12,29.85
2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,64.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8261789310410412,8,8,0,54.00964441625013,33.888888888888886,17.77777777777778,38,3,29.79
2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,75.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,3.4089937910125205,9,6,1,57.770340194609744,27.77777777777778,21.11111111111111,66,3,29.88
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,84.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,4.80578201403075,7,5,1,65.32646281661988,32.22222222222222,20.0,49,9,29.7
1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,48.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,3.973020338055584,11,6,0,76.63056680780778,30.0,17.22222222222222,45,10,29.73
1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,48.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,4.811684359158321,12,10,1,77.42065143946479,30.0,17.22222222222222,45,10,29.73
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4002681606715353,7,8,1,70.76626797587492,32.77777777777778,18.88888888888889,43,6,29.79
3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,2.239732525739396,9,6,2,72.03454434751616,27.77777777777778,21.11111111111111,66,8,29.91
1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,4.711184626438512,11,4,0,72.86516397281412,27.77777777777778,21.11111111111111,66,10,29.91
2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,4.168401565096117,10,6,3,67.61371196012335,33.888888888888886,18.88888888888889,41,6,29.79
2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8283233477342271,8,7,0,64.75418058694189,30.0,20.0,55,6,29.85
2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,71.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,3.96310116964366,10,6,1,69.61931832885165,30.0,20.0,55,3,29.88
2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,71.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,3.4002681606715353,11,8,1,64.21806253420253,32.77777777777778,18.88888888888889,43,6,29.79
2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3680460040654734,9,4,3,75.76807563212719,28.88888888888889,18.88888888888889,55,6,29.85
3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,80.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2318781753872616,14,6,1,78.87586059787655,30.0,20.0,55,12,29.73
2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,53.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8359250839108663,6,3,3,63.36148389629627,35.0,16.11111111111111,32,3,29.76
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,4.337645201450138,7,6,1,60.093481320131175,35.0,17.77777777777778,36,5,29.76
4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,99.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,4.711184626438512,8,6,0,68.2372867877969,27.22222222222222,21.11111111111111,70,9,29.88
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,2.1319780909505783,11,8,0,67.60419737809328,33.888888888888886,18.88888888888889,41,6,29.79
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8283233477342271,11,9,0,53.91450330911295,27.77777777777778,21.11111111111111,66,2,29.85
2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,46.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8237396544475883,9,6,3,66.85865005725337,31.11111111111111,17.22222222222222,43,13,29.73
1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,76.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,4.7285630203567335,4,7,1,57.71177393110736,33.888888888888886,17.77777777777778,38,7,29.88
2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,3.96310116964366,5,7,2,77.84584685156382,30.0,20.0,55,3,29.88
4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,62.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,4.8259398802743165,10,6,2,67.77327150395948,32.77777777777778,17.77777777777778,41,8,29.82
4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,61.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3967494788418207,10,6,2,61.929697592754835,31.11111111111111,17.77777777777778,46,15,29.73
2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,87.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5328729954945564,9,7,0,73.07213740741307,31.11111111111111,20.0,52,13,29.73
2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,99.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,2.243503123996724,11,6,0,78.3341264554597,27.22222222222222,21.11111111111111,70,9,29.88
1.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,4.151392006493408,13,8,0,74.90579132263393,27.77777777777778,21.11111111111111,66,10,29.91
2.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,71.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2325097531474354,6,4,3,66.41108291818189,31.11111111111111,17.77777777777778,46,8,29.79
2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3680460040654734,6,5,3,56.65561504881603,28.88888888888889,18.88888888888889,55,6,29.85
3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,87.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,4.80578201403075,5,4,1,78.80765584856134,32.22222222222222,20.0,49,9,29.7
2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,53.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8359250839108663,10,6,2,48.73965900827545,35.0,16.11111111111111,32,3,29.76
1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,77.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,4.337645201450138,8,6,0,64.18863754580212,35.0,17.77777777777778,36,5,29.76
4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,75.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,4.876151993380595,0,0,3,62.27158000430815,32.77777777777778,18.88888888888889,43,6,29.79
2.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,66.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2665899613387137,4,4,3,59.85681181249485,32.77777777777778,18.88888888888889,43,3,29.82
4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,71.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,5.147828680575263,4,2,0,60.14066183347554,27.22222222222222,17.77777777777778,58,3,29.85
4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,77.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,4.876151993380595,5,3,1,66.67180388283775,32.77777777777778,18.88888888888889,43,6,29.79
4.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,99.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.711184626438512,11,5,1,83.86756404839545,27.77777777777778,21.11111111111111,66,10,29.91
2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,57.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,3.960083573718105,9,4,0,76.13914090758301,32.77777777777778,17.22222222222222,38,6,29.79
2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,72.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,3.96310116964366,8,10,2,64.1281858383031,30.0,20.0,55,3,29.88
2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,71.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,5.223817080153297,6,3,5,63.443711297076035,31.11111111111111,20.0,52,12,29.73
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,79.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6115426957382748,0,0,0,89.07363373673144,31.11111111111111,20.0,52,7,29.88
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.822936084953792,7,2,3,72.70406278150587,27.77777777777778,21.11111111111111,66,3,29.85
1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,4.337645201450138,4,6,2,61.7200671983908,35.0,17.77777777777778,36,5,29.76
4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,71.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2665899613387137,10,9,2,59.64726105235579,32.77777777777778,18.88888888888889,43,3,29.82
2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,70.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,3.2729710606433158,6,8,3,69.46849565353595,32.22222222222222,21.11111111111111,52,12,29.73
1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,2.398515618907028,8,6,0,66.09042163572805,35.0,17.22222222222222,34,5,29.76
4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5528369548051204,4,4,1,57.78732072260425,32.77777777777778,17.77777777777778,41,8,29.82
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,3.969815416337179,13,9,0,77.36869603468506,32.22222222222222,20.0,49,9,29.7
4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,64.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,2.609031432235393,8,6,5,58.55014556260432,32.77777777777778,17.22222222222222,38,6,29.82
2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,88.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,3.411754398293985,7,3,2,62.579352547090274,28.88888888888889,20.0,58,10,29.85
1.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,99.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,4.151392006493408,11,11,1,71.44649916066867,27.77777777777778,21.11111111111111,66,10,29.91
4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,65.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5927916196567757,10,11,2,62.962275255922776,32.22222222222222,17.22222222222222,40,3,29.82
4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,99.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.711184626438512,12,10,2,82.0575995425069,27.77777777777778,21.11111111111111,66,10,29.91
2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,47.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8237396544475883,10,7,2,86.41652488575836,31.11111111111111,17.22222222222222,43,13,29.73
2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,96.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8132697916396303,5,2,2,83.02619115566003,30.0,21.11111111111111,58,8,29.76
3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,72.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2426532004420485,10,8,1,79.7017473399432,30.0,17.77777777777778,48,10,29.79
3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,72.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,5.223817080153297,5,4,1,68.42601167828371,31.11111111111111,20.0,52,12,29.73
2.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,98.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3962253816710355,12,5,0,78.81789901899899,27.77777777777778,21.11111111111111,66,12,29.85
2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,88.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,3.411754398293985,9,4,2,83.46490508202207,28.88888888888889,20.0,58,10,29.85
4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,86.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5328729954945564,11,6,1,89.20113811779757,31.11111111111111,20.0,52,13,29.73
2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,67.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,4.311316225966489,3,5,1,50.26571260748679,30.0,17.77777777777778,48,6,29.85
5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,67.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,2.4014782464947237,11,8,1,70.8655431587612,31.11111111111111,17.77777777777778,46,7,29.85
1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,72.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,3.957380709538033,9,8,0,71.35023357305005,30.0,17.77777777777778,48,10,29.79
2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,68.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,2.5927916196567757,0,0,1,54.93503105704612,32.22222222222222,17.22222222222222,40,3,29.82
4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,79.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,2.243503123996724,12,9,2,62.47704389932435,27.22222222222222,21.11111111111111,70,9,29.88
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,43.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,2.8237396544475883,6,3,5,63.442533848332026,31.11111111111111,17.22222222222222,43,13,29.73
1.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,98.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,5.218414939998898,11,4,0,71.15260681930788,27.77777777777778,21.11111111111111,66,8,29.85
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,82.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0954843621009314,10,7,2,80.92011714244998,27.77777777777778,21.11111111111111,66,3,29.85
4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,81.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,4.656438270009697,10,7,2,56.415526347249795,32.22222222222222,18.88888888888889,46,8,29.91
2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,52.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5528369548051204,2,2,5,59.58461133091162,32.77777777777778,17.77777777777778,41,8,29.82
2.0,3.0,5.0,5.0,4.0,4.0,2.0,3.0,87.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,2.6858064801412755,12,9,2,73.1678538903337,28.88888888888889,21.11111111111111,62,10,29.88
5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,80.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,4.198610290901764,5,2,0,64.66839588089518,26.11111111111111,17.77777777777778,61,6,29.85
2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,87.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5328729954945564,11,6,3,65.35213636557533,31.11111111111111,20.0,52,13,29.73
2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,85.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,2.134211946984585,7,6,3,78.4491765749347,31.11111111111111,20.0,52,9,29.73
3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,94.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,4.8139970286596325,13,8,1,73.83823464100787,27.77777777777778,21.11111111111111,66,8,29.82
2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,70.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,3.9678334083983664,8,6,1,56.00719314004213,35.0,18.88888888888889,39,6,29.76
2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,74.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,3.96310116964366,9,5,3,76.78781819588664,30.0,20.0,55,3,29.88
