timestamp,day,month,year,time,partofday,is_RushHour,distance_to_airport,image_folder_path,image,lat,lon,greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,num_people,num_motorcycles,num_cars,rms_contrast
2020-02-29 16:55:00,29,2,2020,16:55:00,Evening,Rush hour,2.7791099888271966,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582970150.jpg,10.793068097214148,106.65299095807742,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,73.0,32.0,0.0,10,8,2,68.20640437100346
2020-02-29 17:02:00,29,2,2020,17:02:00,Evening,Rush hour,5.223817080153297,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582970563.jpg,10.779523540138056,106.67860992102017,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,71.0,32.0,0.0,5,3,4,63.73091819999087
2020-02-29 17:10:00,29,2,2020,17:10:00,Evening,Rush hour,5.223817080153297,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582971092.jpg,10.779523540138056,106.67860992102017,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,72.0,31.0,0.0,5,4,1,68.42601167828371
2020-02-29 17:14:00,29,2,2020,17:14:00,Evening,Rush hour,5.223817080153297,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582971430.jpg,10.779523540138056,106.67860992102017,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,71.0,31.0,0.0,6,3,5,63.44371129707604
2020-02-29 17:23:00,29,2,2020,17:23:00,Evening,Rush hour,2.781255131426577,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582971903.jpg,10.799847526943317,106.66868621654136,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,74.0,31.0,0.0,3,1,6,74.79521402048235
2020-02-29 17:29:00,29,2,2020,17:29:00,Evening,Rush hour,2.781255131426577,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582972209.jpg,10.799847526943317,106.66868621654136,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,76.0,31.0,0.0,9,7,3,84.55436946391382
2020-02-29 17:46:00,29,2,2020,17:46:00,Evening,Rush hour,1.8260832463959416,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582973264.jpg,10.801600740035367,106.65021691900873,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,91.0,32.0,0.0,10,10,1,79.73409448378332
2020-02-29 18:01:00,29,2,2020,18:01:00,Evening,Rush hour,1.8260832463959416,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1582974128.jpg,10.801600740035367,106.65021691900873,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,91.0,32.0,0.0,6,7,1,76.39945404025349
2020-03-01 07:51:00,1,3,2020,07:51:00,Morning,Rush hour,1.794260863451812,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583024044.jpg,10.801865360709655,106.6507630516837,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,91.0,32.0,0.0,7,4,2,72.16431878772698
2020-03-01 07:59:00,1,3,2020,07:59:00,Morning,Rush hour,1.794260863451812,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583024419.jpg,10.801865360709655,106.6507630516837,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,86.0,30.0,0.0,12,9,1,73.3428553550219
2020-03-01 08:04:00,1,3,2020,08:04:00,Morning,Rush hour,1.794260863451812,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583024716.jpg,10.801865360709655,106.6507630516837,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,85.0,29.0,0.0,11,8,0,76.28338413471312
2020-03-01 08:10:00,1,3,2020,08:10:00,Morning,Rush hour,4.190769802088731,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583025022.jpg,10.793094980564303,106.6799647556387,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,85.0,30.0,0.0,4,5,2,79.60091981464645
2020-03-01 08:15:00,1,3,2020,08:15:00,Morning,Rush hour,4.190769802088731,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583025380.jpg,10.793094980564303,106.6799647556387,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,86.0,29.0,0.0,11,2,1,67.79883840237767
2020-03-01 08:21:00,1,3,2020,08:21:00,Morning,Rush hour,4.190769802088731,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583025698.jpg,10.793094980564303,106.6799647556387,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,88.0,29.0,0.0,9,3,1,67.20437216161692
2020-03-01 08:31:00,1,3,2020,08:31:00,Morning,Rush hour,3.400195833711558,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583026326.jpg,10.788941976309259,106.66086907206328,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,85.0,30.0,0.0,8,4,1,66.49188021952703
2020-03-01 08:35:00,1,3,2020,08:35:00,Morning,Rush hour,3.400195833711558,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583026568.jpg,10.788941976309259,106.66086907206328,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,85.0,31.0,0.0,6,5,1,51.541888691946596
2020-03-01 08:40:00,1,3,2020,08:40:00,Morning,Rush hour,3.400195833711558,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583026874.jpg,10.788941976309259,106.66086907206328,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,82.0,31.0,0.0,6,6,3,63.39306419614862
2020-03-01 08:42:00,1,3,2020,08:42:00,Morning,Rush hour,3.400195833711558,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027018.jpg,10.788941976309259,106.66086907206328,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,8,6,3,53.65910801105821
2020-03-01 08:47:00,1,3,2020,08:47:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027284.jpg,10.801927769975233,106.64761619045585,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,11,9,0,53.91450330911295
2020-03-01 08:51:00,1,3,2020,08:51:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027499.jpg,10.801927769975233,106.64761619045585,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,7,6,1,50.85832682442887
2020-03-01 08:53:00,1,3,2020,08:53:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027643.jpg,10.801927769975233,106.64761619045585,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,5,4,1,51.53811084277892
2020-03-01 08:56:00,1,3,2020,08:56:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027812.jpg,10.801927769975233,106.64761619045585,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,3,3,0,51.61463919628491
2020-03-01 08:58:00,1,3,2020,08:58:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583027956.jpg,10.801927769975233,106.64761619045585,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,6,7,3,58.07084895010454
2020-03-01 09:01:00,1,3,2020,09:01:00,Morning,Rush hour,1.8283233477342271,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583028136.jpg,10.801927769975233,106.64761619045585,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,79.0,33.0,0.0,8,7,0,64.75418058694189
2020-03-01 09:55:00,1,3,2020,09:55:00,Morning,Rush hour,1.6115426957382748,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22646-44678-1583031355.jpg,10.81987893747486,106.63653380299624,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,79.0,33.0,0.0,0,0,0,89.07363373673144
2020-03-01 12:10:00,1,3,2020,12:10:00,Afternoon,Not rush hour,2.1319780909505783,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583039519.jpg,10.804339064505646,106.63746410814105,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,79.0,33.0,0.0,13,10,0,62.513572243342274
2020-03-01 12:13:00,1,3,2020,12:13:00,Afternoon,Not rush hour,2.1319780909505783,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583039664.jpg,10.804339064505646,106.63746410814105,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,79.0,33.0,0.0,11,8,0,67.60419737809328
2020-03-01 12:21:00,1,3,2020,12:21:00,Afternoon,Not rush hour,2.1319780909505783,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583040123.jpg,10.804339064505646,106.63746410814105,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,79.0,33.0,0.0,10,6,0,77.22346061952733
2020-03-01 12:23:00,1,3,2020,12:23:00,Afternoon,Not rush hour,2.1319780909505783,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583040280.jpg,10.804339064505646,106.63746410814105,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,76.0,39.0,0.0,9,7,3,65.60700324995217
2020-03-01 12:26:00,1,3,2020,12:26:00,Afternoon,Not rush hour,2.6140294579587295,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583040452.jpg,10.800338651196103,106.666963517453,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,76.0,39.0,0.0,9,7,6,67.1611400838213
2020-03-01 12:30:00,1,3,2020,12:30:00,Afternoon,Not rush hour,2.6140294579587295,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583040727.jpg,10.800338651196103,106.666963517453,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,1,0,1,55.373239854678054
2020-03-01 12:45:00,1,3,2020,12:45:00,Afternoon,Not rush hour,4.152886072072368,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583041534.jpg,10.793272240416488,106.679661460944,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,11,7,2,58.09191121770094
2020-03-01 12:51:00,1,3,2020,12:51:00,Afternoon,Not rush hour,4.152886072072368,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583041931.jpg,10.793272240416488,106.679661460944,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,2,0,1,66.05873018291945
2020-03-01 13:00:00,1,3,2020,13:00:00,Afternoon,Not rush hour,4.337645201450138,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583042466.jpg,10.783880949629529,106.670422036011,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,77.0,39.0,0.0,8,6,0,64.18863754580212
2020-03-01 13:08:00,1,3,2020,13:08:00,Afternoon,Not rush hour,4.337645201450138,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583042937.jpg,10.783880949629529,106.670422036011,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,7,6,1,60.09348132013118
2020-03-01 13:12:00,1,3,2020,13:12:00,Afternoon,Not rush hour,4.337645201450138,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583043197.jpg,10.783880949629529,106.670422036011,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,4,6,2,61.7200671983908
2020-03-01 13:19:00,1,3,2020,13:19:00,Afternoon,Not rush hour,2.3985156189070276,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583043576.jpg,10.797489806299437,106.65797417948734,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,10,8,1,59.18454110397798
2020-03-01 13:23:00,1,3,2020,13:23:00,Afternoon,Not rush hour,2.3985156189070276,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583043843.jpg,10.797489806299437,106.65797417948734,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,11,12,1,59.60095967888032
2020-03-01 13:31:00,1,3,2020,13:31:00,Afternoon,Not rush hour,2.3985156189070276,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583044293.jpg,10.797489806299437,106.65797417948734,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,8,6,0,66.09042163572805
2020-03-01 13:33:00,1,3,2020,13:33:00,Afternoon,Not rush hour,2.3985156189070276,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583044455.jpg,10.797489806299437,106.65797417948734,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.0,39.0,0.0,5,6,3,66.30844007697021
2020-03-01 13:36:00,1,3,2020,13:36:00,Afternoon,Not rush hour,2.056950113872088,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583044627.jpg,10.81356779267345,106.63287864750387,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,77.0,39.0,0.0,3,2,0,64.02466851693397
2020-03-01 16:50:00,1,3,2020,16:50:00,Evening,Rush hour,2.396681937392536,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583056257.jpg,10.79755220182098,106.65811308715078,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,81.0,34.0,0.0,7,6,0,73.48913067107362
2020-03-01 16:56:00,1,3,2020,16:56:00,Evening,Rush hour,2.396681937392536,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583056620.jpg,10.79755220182098,106.65811308715078,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,84.0,33.0,0.0,3,2,6,69.53068730449488
2020-03-01 17:00:00,1,3,2020,17:00:00,Evening,Rush hour,2.396681937392536,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583056836.jpg,10.79755220182098,106.65811308715078,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,81.0,33.0,0.0,8,4,1,63.70054684513715
2020-03-01 17:04:00,1,3,2020,17:04:00,Evening,Rush hour,2.396681937392536,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583057100.jpg,10.79755220182098,106.65811308715078,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,82.0,33.0,0.0,10,8,0,63.95959478364064
2020-03-01 17:11:00,1,3,2020,17:11:00,Evening,Rush hour,4.80578201403075,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583057512.jpg,10.786383594277655,106.6811665267357,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,84.0,32.0,0.0,7,5,1,65.32646281661988
2020-03-01 17:13:00,1,3,2020,17:13:00,Evening,Rush hour,4.80578201403075,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583057691.jpg,10.786383594277655,106.6811665267357,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,81.0,32.0,0.0,12,7,0,56.5409730232461
2020-03-01 17:17:00,1,3,2020,17:17:00,Evening,Rush hour,4.80578201403075,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583057879.jpg,10.786383594277655,106.6811665267357,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,87.0,32.0,0.0,5,4,1,78.80765584856135
2020-03-01 17:26:00,1,3,2020,17:26:00,Evening,Rush hour,3.969815416337179,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583058411.jpg,10.785795852467636,106.66685950109921,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,32.0,0.0,13,9,0,77.36869603468507
2020-03-01 17:30:00,1,3,2020,17:30:00,Evening,Rush hour,3.969815416337179,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583058663.jpg,10.785795852467636,106.66685950109921,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,92.0,31.0,0.0,8,7,1,77.8875613306097
2020-03-01 17:38:00,1,3,2020,17:38:00,Evening,Rush hour,3.969815416337179,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583059116.jpg,10.785795852467636,106.66685950109921,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,86.0,31.0,0.0,9,3,2,81.92274919747878
2020-03-01 17:43:00,1,3,2020,17:43:00,Evening,Rush hour,2.1342119469845855,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583059445.jpg,10.800827069438476,106.65989751780684,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,85.0,32.0,0.0,7,6,3,78.44917657493471
2020-03-02 07:58:00,2,3,2020,07:58:00,Morning,Rush hour,2.2305799351709905,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583110762.jpg,10.800329202257435,106.66083650042413,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,99.0,31.0,0.0,12,12,0,78.37586545166813
2020-03-02 08:05:00,2,3,2020,08:05:00,Morning,Rush hour,2.2305799351709905,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583111138.jpg,10.800329202257435,106.66083650042413,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,99.0,30.0,0.0,8,7,1,69.35248483445207
2020-03-02 08:07:00,2,3,2020,08:07:00,Morning,Rush hour,2.2305799351709905,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583111278.jpg,10.800329202257435,106.66083650042413,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,99.0,29.0,0.0,10,6,1,86.51484118127128
2020-03-02 08:09:00,2,3,2020,08:09:00,Morning,Rush hour,2.2305799351709905,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583111395.jpg,10.800329202257435,106.66083650042413,3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,99.0,28.0,0.0,11,6,1,73.67858974746541
2020-03-02 08:16:00,2,3,2020,08:16:00,Morning,Rush hour,4.813997028659633,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583111824.jpg,10.786265295267679,106.68114747951573,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,95.0,30.0,0.0,12,5,0,82.4133624313071
2020-03-02 08:18:00,2,3,2020,08:18:00,Morning,Rush hour,4.813997028659633,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583111960.jpg,10.786265295267679,106.68114747951573,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,94.0,29.0,0.0,13,8,1,73.83823464100787
2020-03-02 08:22:00,2,3,2020,08:22:00,Morning,Rush hour,4.813997028659633,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583112210.jpg,10.786265295267679,106.68114747951573,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,93.0,31.0,0.0,9,7,0,66.77860168252013
2020-03-02 08:30:00,2,3,2020,08:30:00,Morning,Rush hour,4.813997028659633,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583112691.jpg,10.786265295267679,106.68114747951573,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,88.0,30.0,0.0,12,8,1,61.40007584152455
2020-03-02 08:37:00,2,3,2020,08:37:00,Morning,Rush hour,3.4117543982939855,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583113059.jpg,10.78887529508788,106.66100106354564,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,89.0,30.0,0.0,6,3,1,59.95624931693688
2020-03-02 08:42:00,2,3,2020,08:42:00,Morning,Rush hour,3.4117543982939855,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583113358.jpg,10.78887529508788,106.66100106354564,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,88.0,32.0,0.0,7,3,2,62.579352547090274
2020-03-02 08:45:00,2,3,2020,08:45:00,Morning,Rush hour,3.4117543982939855,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583113565.jpg,10.78887529508788,106.66100106354564,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,88.0,33.0,0.0,9,4,2,83.46490508202206
2020-03-02 08:49:00,2,3,2020,08:49:00,Morning,Rush hour,3.4117543982939855,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583113810.jpg,10.78887529508788,106.66100106354564,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,97.0,32.0,0.0,7,6,5,79.619475072652
2020-03-02 11:52:00,2,3,2020,11:52:00,Morning,Not rush hour,2.232651959514643,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583124787.jpg,10.800425093560037,106.66105514999788,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,84.0,36.0,0.0,11,6,2,72.39462284936391
2020-03-02 11:58:00,2,3,2020,11:58:00,Morning,Not rush hour,2.232651959514643,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583125116.jpg,10.800425093560037,106.66105514999788,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,13,8,3,74.67657832994875
2020-03-02 12:00:00,2,3,2020,12:00:00,Afternoon,Not rush hour,2.232651959514643,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583125269.jpg,10.800425093560037,106.66105514999788,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,7,5,1,59.85183336618598
2020-03-02 12:02:00,2,3,2020,12:02:00,Afternoon,Not rush hour,2.232651959514643,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583125366.jpg,10.800425093560037,106.66105514999788,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,6,2,7,55.04361702426923
2020-03-02 12:09:00,2,3,2020,12:09:00,Afternoon,Not rush hour,4.168401565096117,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583125800.jpg,10.793183873410692,106.6797715264462,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,70.0,38.0,0.0,10,6,3,67.61371196012334
2020-03-02 12:15:00,2,3,2020,12:15:00,Afternoon,Not rush hour,4.168401565096117,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583126176.jpg,10.793183873410692,106.6797715264462,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,6,4,0,55.14611766963743
2020-03-02 12:19:00,2,3,2020,12:19:00,Afternoon,Not rush hour,4.168401565096117,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583126371.jpg,10.793183873410692,106.6797715264462,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,11,6,0,63.41698417644902
2020-03-02 12:22:00,2,3,2020,12:22:00,Afternoon,Not rush hour,4.168401565096117,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583126558.jpg,10.793183873410692,106.6797715264462,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,7,6,0,53.931706277272475
2020-03-02 12:29:00,2,3,2020,12:29:00,Afternoon,Not rush hour,3.967833408398367,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583127008.jpg,10.785797774169776,106.66682153123024,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,70.0,38.0,0.0,10,6,2,68.97648559797513
2020-03-02 12:33:00,2,3,2020,12:33:00,Afternoon,Not rush hour,3.967833408398367,..\..\Data\Data HCM\_MNR_SENSOR_DATA_\emotion_tags\image_tag,22895-44678-1583127244.jpg,10.785797774169776,106.66682153123024,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,70.0,38.0,0.0,8,6,1,56.00719314004213
